,business_id,latitude,longitude,review_count,stars,is_open,pos_reviews
12191,OudlgGPrnAexhMaJL-4Guw,43.7050459732,-79.4918587804,4,4.5,1,4
12193,2fDV6hTfxXowbXls-bi-xA,43.6510861542,-79.47573971,17,3.5,1,15
12194,OAzY8ZUSacaHwxXL2HuVyA,43.6465177,-79.3800808,5,4.5,1,5
12195,40AZvMTzJ6jmjw9-H2H6hw,43.6127811763,-79.5576543686,13,4.0,0,13
12197,qkBt1Rag9CZrKen7oz2zAA,43.6536766,-79.3923394,11,3.5,1,9
12198,jB4mDYca1nhTKe4TzGraKA,43.6828784,-79.4189154,23,2.0,1,12
12200,cqXTuBRh5N9mGJMZFdAAvw,43.6552619,-79.4141425,25,4.5,0,25
12202,lfSzAYlkMAUiTZHZmMMkQg,43.7667112962,-79.2816081271,3,2.5,1,2
12205,i5-zE2mHuLqTuZRZVsJuzQ,43.6688084,-79.3905524,20,3.0,1,13
12206,DKMW5M-VI8QKA9YFuBvWtA,43.664728,-79.4126047,12,4.0,0,12
12209,eQmGP0FEnewPoW_jBXsg4A,43.648258,-79.379558,11,4.0,0,11
12210,jCvnGFx3nWX51OkDW8mSsg,43.6497572245,-79.4245675206,3,3.5,1,2
12212,Z6zl_2P6ZqzzoKqyY74MJg,43.673888,-79.469605,16,3.0,1,11
12213,6Bb7FE_UzUXuO-wFINJP4A,43.6624268,-79.4228459,4,4.0,1,4
12215,iu1V76zUh6qcQ0q51TR66Q,43.7776641846,-79.4147796631,5,3.5,0,5
12217,Lw49aJ96ntO_4ddZA-NtDw,43.794052681,-79.3248510361,3,3.0,1,3
12219,-dSfSU0Nwwh2b0aLo5ifyw,43.6358945,-79.5402575,91,3.0,1,63
12220,b4LmLgVdbhM-nc1IZc5Weg,43.644948,-79.396846,386,4.0,1,346
12224,ggwOO8Tu5CPD7SvLG3ewEQ,43.7124962,-79.3531121,42,4.0,1,38
12225,bJjBj7g-Im71HUsi5Yw5Vw,43.6549862,-79.4159745,10,4.5,0,10
12226,fuVrRQa9HRR6x1s0j4S3SQ,43.6546394,-79.3989961,3,4.5,0,3
12228,9unEXrdKVONRqdjn9S5sKA,43.7344334423,-79.5595427926,4,4.0,1,4
12229,QWKwqPmjMj9E5F4W4fFwpw,43.6500663,-79.3913874,5,2.0,1,3
12231,kCmUTthR2Z7O7wtUqZGXug,43.7276351,-79.4027303,7,3.5,0,7
12233,tMrkIjj4fSN91d25Ru-SVQ,43.7166077,-79.5545117,3,3.5,1,2
12236,bTPwIYhcPG_kQGC0YRhC9Q,43.6635533243,-79.3706728891,20,4.0,0,19
12238,4bkscJWTq7mtILrM2lF8yg,43.6819605702,-79.4718629122,8,3.5,1,6
12240,NGgHn-Mu2mSOaXS9e2dtvA,43.6572981,-79.3816165,44,3.5,0,38
12241,dtA3cJ5s_gqRoHbDEDiWYg,43.6514314,-79.4098005,18,3.5,0,14
12243,LpwmR1unntc_8KdVfwNH9g,43.6503522,-79.3837951,38,4.5,1,35
12245,gyGHpCcdzLPPZnXn1Pj7IQ,43.7352584188,-79.2467836663,12,4.0,1,12
12246,8sQqyTN7PzxbKJ2Az4R5ig,43.6493896,-79.4262962,7,5.0,0,7
12247,uUvnimNxg15Ds9r0SC3oMg,43.794569,-79.35326,80,3.0,1,50
12248,FskDtSZN3kUaaUQjqp33gw,43.6687028,-79.3923154,8,3.5,0,7
12249,Da1wKWu_ma26i71GKtWDrw,43.6486362,-79.3817439,12,3.0,1,9
12250,6ld8l8gTNcErPjn22ivZ8w,43.658666,-79.3883689,6,2.0,1,2
12253,OsYCNHhHUEKyrFiAorjEBw,43.664398816,-79.4140639901,16,4.0,1,13
12254,wOYcVJCjl9F7EKOe-Vpezg,43.7835431,-79.2866707,3,3.5,0,3
12257,vvA99tqHFMVgHnB7WmhO1w,43.7067926,-79.3968422,14,4.0,0,12
12258,Hg0x2GSqLGSn-zHYtCbo7g,43.6653255,-79.4097571,17,3.5,0,16
12259,BXneSETLLpENC4xkJfAXFw,43.6551018,-79.3861732,4,5.0,1,4
12261,v0a2G9zBDM3hVprzSy39Kw,43.663956,-79.41755,103,3.5,1,90
12264,afoYUjmSVkmEWn1ibc14dg,43.6776053,-79.3525728,6,3.0,1,3
12265,PXjFfAdj7ZJ6M5Rm19lw3w,43.6653843108,-79.410929151,11,3.5,0,9
12267,BC1-8zsHqDxDTB1WVxD7Bg,43.6770476,-79.3535931,18,4.0,1,18
12268,s8wK1KPvUPe8FA_wmDQWrA,43.624246,-79.540564,7,2.5,1,5
12269,sVeYUSW4xgU0gDjGjb2bzQ,43.6532057,-79.4000493,3,4.5,1,3
12272,aXIJx_kxbmxUioM7Kcokow,43.6695907,-79.3015868,20,2.0,0,6
12273,hK3NnMQfL3L6hvbqshKJfQ,43.6894952,-79.295059,15,4.5,1,15
12274,NhltyeTQSLCwnTSkGFl6bA,43.6709560983,-79.3825904295,26,3.5,1,18
12275,oZP0Ynj-yHUxJUmY7-HaUA,43.6645288,-79.4131193,106,4.5,1,102
12276,VZiCUfK61OnhF_wnz_OKiA,43.64396,-79.3902103,3,2.5,1,2
12277,yezPTl7telVji0nP0RnH3Q,43.6512261293,-79.3645856157,6,2.5,1,3
12279,ZtO4zPjnk_U9ieFbVcjvJw,43.6607376967,-79.3826563014,8,2.0,1,2
12280,o3h6ownPor82HkNo9z67Mw,43.7744293213,-79.5014724731,22,2.5,1,12
12281,R2ngkZC6KtJwRK_fmJk4WA,43.6786263,-79.4396588,73,4.0,1,63
12282,Eoa7Rcm1QbQSlm189p_-nw,43.6505123517,-79.4801824801,14,3.0,0,12
12284,2AX1SaLNt45u2FUeO9_H-g,43.7625088,-79.4105316,20,3.0,1,17
12286,uQIzTphRbaN3_VRhvbPESA,43.6416487,-79.3779206,5,4.0,0,5
12287,DysdkhS_rhTc938WEQJK3A,43.7306692,-79.4040513,41,3.5,1,40
12288,59gz9i2bVcdifaiGqf_chw,43.673068,-79.468469,21,4.5,1,17
12289,Fpr_Qdt59eafLq7USBCNUQ,43.655437,-79.4135963,8,4.0,0,8
12290,Mv3pO01Alty1pXQwi-Uy5A,43.6404409,-79.4384018,16,2.5,1,11
12292,LYuY6kXhZzFtxR51eUiRvQ,43.6553388,-79.4867923,18,5.0,1,17
12293,2aYraQzvBOdn2mULQAATng,43.6473142265,-79.3868321925,7,4.0,1,7
12294,0jQwF4gv9sVV2U53vFyD1g,43.6721982,-79.3232577,9,3.5,0,8
12295,Fx5haZv9PP3E7Ljp-h7B1Q,43.6532721,-79.3812455,668,4.0,1,601
12296,HWTlnO67ScWmuk9fe3nhsg,43.7090137,-79.4438066,5,3.0,0,4
12297,OdfyXNcJL83So2dcwM_wvg,43.7064206,-79.3756048,3,4.5,0,3
12298,i_V36U612XnJ5SJAE1OPWw,43.6633496,-79.4185625,200,4.0,1,186
12299,khOsPUxJuf5R3cmgiZnk6g,43.7792132603,-79.4170891866,111,4.5,0,110
12303,HgbOAWBEjVCyfpMT0RybNA,43.8051307699,-79.2897365615,10,4.0,1,10
12304,AtpYrfIJJuSMc8h2fWQEIw,43.6655348,-79.351139,120,4.5,1,119
12305,dPrFp1cxaTeTe9cyL36NkA,43.6423578537,-79.3773051191,88,3.0,1,67
12307,0BJK4_RQnNiiXJcYPEgG3w,43.6659752,-79.4067809,67,4.0,0,59
12311,-uy0_2xAj-ocMIUpyRwPjA,43.6552957,-79.4024791,3,2.5,1,2
12312,fFVvaD0xwXdhMlDEx8lOsw,43.662622,-79.3863994,5,2.0,0,2
12315,uV4I1IhAFMmlsTf5nyHf3A,43.6691138025,-79.4128915295,12,4.5,1,11
12317,nlHyVFkcPLDkjswfwlzHew,43.7057953,-79.3460184,9,2.5,1,4
12323,y-Zbg19VSb-k15A_yzruYg,43.6536788218,-79.3923355695,101,3.5,1,94
12324,nsoSw8B3teY2FGAEPfiVfA,43.6445955,-79.5226903,8,4.0,0,7
12326,lI4azrL2urejaJJX-uJ1-A,43.6587187,-79.382272,41,3.5,1,37
12327,7RjTQ7ozvnw0cIuMKfnmKA,43.6392049,-79.4270263,9,3.0,1,3
12328,IYikcVWEgp53jmkIeEI80g,43.7625088,-79.4105316,16,3.0,1,12
12329,uiMEbs0qSKhW55POXan9Sg,43.6551987278,-79.4026120415,5,3.5,0,3
12331,WvKhNOCjCYEZax5394kozw,43.6695111,-79.4824124,29,4.0,0,26
12332,KqhIAqoNnjNQ0LQ38M6d0w,43.6475126,-79.3927022,4,3.0,1,2
12336,1baM3j-bqzUJaqRM2z2PtA,43.6522588,-79.4722672,53,3.5,0,47
12337,hNSvyreISNd9XXrHyyaSjQ,43.6565708928,-79.407119751,155,3.5,1,133
12341,nGYvlAQkzlYWuy9YewmXSA,43.7501486,-79.5425942,3,3.0,1,2
12342,-HwprJh-Bve1pcDH8_UFeQ,43.7106287,-79.3988265,25,3.5,1,21
12343,gaJDeNh6xKIKJIT13abKTg,43.6741568799,-79.4612735346,40,3.5,1,31
12345,qjYhAxibnS2M5IybPd5Yfw,43.653929,-79.3802132,89,3.0,0,66
12346,5niWXyyRXaO35tvyXmvDIg,43.6473696,-79.4493116,7,4.5,1,7
12347,9SFYu-N_cOV6oJThaU0nPQ,43.6408623,-79.3545641,9,3.0,1,7
12351,rYQFg698WyJnSPUuBO92nQ,43.7416193,-79.5894463,13,3.5,1,11
12355,Mpu8IzCGs805YBiwQ9IgFA,43.6538906,-79.3689511,20,2.0,0,10
12358,826djy6K_9Fp0ptqJ2_Yag,43.6448698,-79.3830719,91,3.5,1,76
12359,X6rz732Av_276Dn06dOx9g,43.7342522,-79.4043956,13,3.5,1,10
12361,b7wUWVV01xaa7E0FUNMDiw,43.655849,-79.4098724,273,4.0,1,266
12362,m02H7wS7LEN7ast4GcPtAA,43.6485057,-79.5285864,12,3.5,1,8
12363,lZ2Ubtb6MHiZCCz1P0yAEQ,43.6504203,-79.4809554,7,3.5,1,5
12365,FkNJgKjz6Yj-eoi3pPNWFw,43.8057913,-79.2888483,110,3.0,1,76
12366,c_hzWIFgbmirxHnzBtkH0A,43.6806999,-79.3366548,78,3.5,1,62
12368,uaoYvQZufc4OTpQE8OmnPA,43.7623053,-79.1837659,6,4.5,1,6
12369,CyKi4WgsRNpp3jgsxBEcDg,43.7135396,-79.364984,34,4.0,0,30
12371,hifMrdLkfU5p93WsPgmJYA,43.6587915,-79.3494819,10,3.5,1,9
12372,9tKazRXjY6fkhlntKgFn_Q,43.600586795,-79.5068445875,25,4.5,1,23
12374,jPyM8l3RoyZFUYa_EYHRUw,43.662811,-79.383786,23,3.5,0,19
12376,QeqhqOyAjy2BjmNGm4iGAA,43.6777003,-79.3505865,11,3.5,0,8
12377,Zg15YBP91SbRO_Q03LtjlA,43.7912317855,-79.4481250524,7,4.0,0,5
12380,S4gGdJgYRy7R_hL0UbEevA,43.6879268,-79.3021335,9,2.5,1,5
12383,QzMcsnAKEIIsqOJl5DMfCw,43.778207,-79.343251,10,3.5,1,7
12386,D9-qMqHKSxEqA4egWX57Mg,43.6796849,-79.4363151,7,3.5,1,7
12389,RZ2_nnwhTPnL0aijk-gcGQ,43.6509192,-79.4127759,25,3.5,0,22
12390,wj2DUF07FDk9-nTKcoPaPQ,43.6638691,-79.3704617,54,4.0,0,47
12391,MR30dpSf2h4sScoSA8tI5A,43.669131,-79.335314,3,1.5,1,1
12392,wqHpFkcZmOD8A9eNVRFLNg,43.6531768,-79.4003352,60,3.0,1,48
12393,mBOIef7a4hONEbSi_ai8Bw,43.6440793,-79.405753,414,4.0,1,375
12394,P2ZSZg5ZxF01PhdfMyzdYg,43.6490516,-79.3717741,6,4.0,1,5
12397,sZMliOne4mADZ2-CqeanZg,43.6448688,-79.4158992,18,4.0,0,17
12401,yRBE98DheftGKDwZG39P-w,43.7060902,-79.3985366,16,4.5,1,15
12402,U4iqELk1IiqARpk5uJJOZg,43.6657121,-79.4090963,280,4.0,1,262
12403,GOULyluhZk-2LHE1HtvYyQ,43.6493267562,-79.3892582888,3,5.0,0,3
12404,741v9WSq3BceeRyBLCvF9g,43.6606321,-79.4147235,30,4.5,0,30
12407,j29tuUdrfaxmGjwxHdHZPA,43.6626113826,-79.3337711275,112,4.0,1,106
12408,TIu83s4sWMdhbwimzdfzIQ,43.6590259,-79.3484258,18,3.5,1,17
12409,e5tihkSq1-GT3AVA6sIXRA,43.6659088,-79.3852158,4,3.0,0,4
12410,SitCGPChCqlHO3bfn4GKLA,43.6918358244,-79.2644844511,17,3.5,1,14
12413,nF25dferG_sEndO6wwOl-w,43.6663469357,-79.404703377,42,3.5,0,39
12414,FPzKM0Rc6WFlnr5AJ6UUcA,43.6481066,-79.3742009,3,2.5,1,2
12417,U-GOTlu6eiqjQTGkpmskeQ,43.6423787644,-79.3835164417,35,3.5,1,27
12418,uMOOP1DtKAAAiAtkyidDWA,43.6533779,-79.4012455,21,3.5,0,18
12420,fTPwq2d2fsUm46_3IKhG-g,43.6747594,-79.3969119,18,3.0,1,14
12424,Q6bQkoVJOTh-qJFa0EfHAQ,43.6600119,-79.3788931,22,4.0,1,21
12427,uvj8Btq48WnPNLTXtFaunQ,43.7854423523,-79.4740066528,8,3.5,1,6
12429,R3kb47nmj39ihivxq-P5Vw,43.6978553,-79.4391237,3,2.5,1,2
12430,PFPUMF38-lraKzLcTiz5gQ,43.6538837,-79.4251143,36,3.5,0,35
12431,cisqOxAgQPjVVr9Yzk8_dw,43.7640519918,-79.4118729606,238,3.5,1,220
12432,PYJKieI6iNYdcNbAwdhTPw,43.6545202,-79.369416,19,3.0,0,14
12433,P_OfKffPc3EUSZ44lZKO-Q,43.8123499385,-79.3014621735,4,3.0,0,3
12434,v2IxKgoE2lN77hx3x_MUtQ,43.6442885851,-79.4005209061,11,3.5,1,10
12435,EDqCEAGXVGCH4FJXgqtjqg,43.661054,-79.429089,9,2.5,1,4
12437,wlNdRx1F_wV--XhFKOsRmg,43.6590858,-79.3914771,5,2.0,1,4
12438,aDGp0NnKuVH3_pOCfZwqsA,43.649044767,-79.3775595471,37,3.0,1,26
12439,K4-EYBLYDCC-JhTLlk1Qsg,43.660699,-79.3835531,39,2.5,1,24
12442,M_iUHrH9Q-nFz4h57hKgRQ,43.7349051,-79.6021716,3,2.0,0,1
12443,7xPGz_8gM_FEI_3Y2BLQWA,43.6397334105,-79.3826601676,14,4.5,1,14
12444,mjThZfjwhzZe4EEwv-Utqg,43.6810062,-79.3333095,6,2.5,1,2
12446,GuiGKSh3_Z-V8L79McM5Ow,43.7071961,-79.3962565,32,4.0,0,29
12447,NroCi19AbudaB6vxHJO0UA,43.6648551,-79.3831159,17,3.0,1,13
12448,kAA0AFEOLaeU_rwMHhBuEQ,43.7359639,-79.3079876,25,3.0,1,19
12449,aZvpusVrq7hn0PhhaPyhAg,43.6452005,-79.4006612,41,3.5,1,36
12452,vC05Olj9gMpKEIXiVho7kg,43.6330261,-79.4120521,31,4.5,1,24
12454,twirfhS-LvbQjAoZjoxWOQ,43.6876633216,-79.4390708916,13,5.0,1,13
12456,R9bjDF5h-CoWBDargW5jwA,43.7759287,-79.4143221,8,4.0,1,8
12458,_OecgEhpCDj-5qJNP_KlVg,43.6817099,-79.3319989,82,4.0,1,77
12459,qy4WKXTBkqD4zX0rohYF8Q,43.6457921,-79.4008305,99,4.0,1,95
12460,blQfk3qdp2WaMXEesW8hDg,43.7039194,-79.4118118,4,2.5,1,4
12463,hswjarHSdQwN8Tk8TC5tEw,43.6496877,-79.3932772,4,1.5,0,1
12465,aCpor0zKoJ5w9-jS2MNCFA,43.6572079192,-79.44821221,3,3.5,0,3
12469,5JcSbOoUIRF82qaTh7GB0w,43.6780115,-79.4423813,4,3.0,0,2
12471,KNOuvGb2HoeWnyxSOIYyHg,43.6613177,-79.4303677,42,4.5,1,42
12473,HPmQPrWMnPaMDlddiNpkBw,43.6711006222,-79.4732744978,12,2.5,0,4
12475,XF6GjGQE1RuYRscIi9rxKw,43.6195486,-79.5536406,10,3.5,1,7
12477,XOSodDN93GQb0Hb8muTUtw,43.7931426,-79.4193105,4,3.5,0,3
12479,7fgi8nvXjjiTOwuVdd1oSw,43.7070689,-79.3987402,6,4.0,0,5
12482,3cAy1gxlprn1ue0q3L_ziw,43.672372,-79.387436,168,3.5,1,156
12483,OhcrGv96VV8UJgDtfWXdyw,43.6875116,-79.3019027,9,4.5,0,9
12484,oLc7l9rnhgeKLeliR6FpRw,43.6695816,-79.3885728,3,3.0,1,2
12485,SvUvVEr9cTjS-PJQ9MuckQ,43.742555,-79.314252,36,4.5,1,36
12487,9N_5ggeHPuWxDLb-cCkcTg,43.7105725,-79.3574681,3,1.0,0,0
12489,lPaMg95YRXAqiKMsfXsuEA,43.6562141,-79.4097186,8,3.5,0,8
12492,m3U4Pey_Yr0jgJb8MHfy5g,43.6542328627,-79.4004420357,316,4.0,1,297
12493,87f7Xzm-P4bJUfBsWDLW7w,43.6487437,-79.3851654,5,2.5,1,3
12494,kxo3Zz_JIEUGkJHl9kUiKg,43.64713,-79.381643,171,3.5,1,152
12495,yJEzyw2jCc_mlHRKpazoTg,43.6546593,-79.4013448,35,3.5,0,32
12496,OMGxUPFMeI0Gk0Rkm1rCDA,43.6814034,-79.4259092,6,3.5,1,6
12498,TNRJvG_R1njEdid-UdCjBQ,43.6656864338,-79.4737639278,79,4.5,1,71
12500,ODFu5DhmdKV1Sp3-_exNWw,43.7883914,-79.3306999,3,5.0,1,3
12503,0C1qx56oVXIkDvnl4CN8tQ,43.72628,-79.451531,34,2.5,1,18
12504,9iIztpy5MJuSFrLgK1HIcw,43.6495171,-79.379293,6,3.0,1,4
12506,mkceCArNe87jwSdLfsslXg,43.6494602854,-79.3861877918,144,4.0,1,134
12507,yY3jNsrpCyKTqQuRuLV8gw,43.6493839,-79.3825073,526,4.0,1,431
12509,nAnpTnodDchSl9H0f6R2pw,43.6727919,-79.3890967,59,4.0,1,57
12510,4HeS4zlbf-IbwEItbrISlw,43.7053619,-79.3128067,12,3.5,0,10
12511,yA0ZXcltQDNKO5pasfMgZw,43.6483353348,-79.3782275777,15,4.5,1,15
12512,EmYQiAEpd6vvxEv8o-QYog,43.6449355,-79.386151,4,1.5,1,2
12513,A1b7_RVq6QqLo0qyZtC85w,43.6740893,-79.4110247,4,4.5,0,4
12514,QH8B92lZXtLwQV9Fdrpukg,43.6655139931,-79.3519440293,31,4.5,1,29
12516,k8YGNHv-wxy37aX6bWJD9g,43.7003882,-79.4278004,9,3.0,0,6
12518,wqkTjW8IzIw5Y3z_jQDspw,43.6539058,-79.4007969,84,4.0,1,77
12521,wMiGwn4qPvEN17CaQ3Zi4g,43.6542908,-79.3986851,36,3.0,0,28
12522,pHNge8uk5SqZxNFfjLuMFQ,43.6390687,-79.382896,15,4.5,1,15
12523,6vmIqFhuxcY63luwjn72OA,43.6516443,-79.4377423,7,4.5,0,7
12524,dizdLoOk0GMaSS_qQAuklQ,43.6493079441,-79.3893122699,56,4.0,1,52
12525,6J5avXp59yPk1gC7okZs4w,43.741815172,-79.2607216328,4,4.5,0,4
12528,6cFHmvg_yPPWcizbBuuzsA,43.6116933,-79.557183,9,4.0,1,7
12532,RMG_Sp9tVZ-j3WfQoxxbeg,43.6776502,-79.4456682,80,4.0,1,65
12535,Yk-M1qkLN_QNHUhxBtO4bw,43.7748598,-79.4135222,38,3.5,1,34
12536,ZONtqsnEl47Zn2NunJYHIg,43.6588032,-79.3496389,46,3.5,0,38
12537,GqSsVzoCnGQWx_I3yrey2A,43.6816138,-79.4257086,8,4.0,0,6
12538,Vf_RHj0f1VViEF6OYnEfUA,43.6510886,-79.3829192,107,3.5,1,92
12539,85yWZB-boZ1n57kS99HdHg,43.6698399,-79.3757037,5,3.0,1,5
12540,StFkwexlCzDRpMOe_4YnWw,43.6466882,-79.4060888,88,4.0,1,87
12543,FaC1Fs80KlMlUFFWixJ0xQ,43.67046219,-79.298129864,8,3.0,1,6
12544,RNoPER1n3_QoeuJt1K9TkQ,43.6552964,-79.414034,39,2.0,0,17
12547,5KHvSQ9D85ZfBiTXQig4bg,43.6546642691,-79.3889611959,4,4.0,1,4
12548,bEVWHtBRYVwqaaNF4mWNYg,43.7025524249,-79.3972819847,135,3.5,0,123
12550,ClWJgVFGN-tAH-M3z3ax9g,43.7272265,-79.2298702,35,4.0,1,33
12552,wK1SMAzIpHh-KYbrs7m0nA,43.6525425,-79.4124285,140,4.0,1,126
12553,mYlvmRE6mUqaXBI4_BPkGg,43.7659593,-79.3855572,3,2.5,1,1
12554,qFa3wuZ7ij2lh2CKW4ZzyA,43.6497230183,-79.4833571836,9,3.0,0,8
12555,Vi47NNm0-bUEwVvpj3jUMQ,43.6117919573,-79.5570719987,14,4.5,1,13
12556,O9Ukz3F4BW_MbvLnaQYxRg,43.6564466972,-79.4029140472,80,3.5,1,61
12557,6XMPti-70wV2p5ZmCvyMOQ,43.6535128,-79.4273925,3,4.0,0,3
12558,xDGtQSAt0-jdsinecP7lRQ,43.6418651,-79.4112192,16,4.5,1,16
12560,UwCpePrI0tUfKWZRmI7PIw,43.6652485,-79.3751261,4,4.5,0,4
12561,7UPTUpex3O1Gav3td7GOEw,43.7364416,-79.344201,6,3.0,0,6
12563,4wlqqIbuNOEFn8ub4dJxlQ,43.6563809,-79.357038,5,5.0,0,5
12564,uFNM9ICvZN0TEbURIpiIDQ,43.681847,-79.424241,47,3.5,1,40
12565,j89qFSIQFwIBxSs7OnvSMQ,43.7734031677,-79.3895645142,39,3.0,1,27
12566,OAMF8Dlk8OwfGG_1HP2ZRw,43.6642528083,-79.3844366446,62,3.5,1,50
12569,mBU4G-eh-GN2Tp1X-uLb3A,43.6562566,-79.4095854,70,4.0,0,63
12571,vuXz17TgImV6_VNYwFkKYg,43.6536029,-79.3957382,29,3.5,0,23
12572,bFvOKVWfgwX-PDRLcSMs9A,43.7312567,-79.4038759,7,5.0,1,7
12573,oD_XbMa30JXawciCOGoAaw,43.6549916,-79.4205633,10,4.0,1,9
12574,MKOHiw8s8OI0S8M2PI04cw,43.6414943,-79.4312684,12,3.5,0,12
12576,FcNtrDGaWmkDzlHaq9F1UQ,43.648637,-79.381524,20,3.0,0,16
12578,96DHi-xkBB3CtsQRTPUjxQ,43.6625533,-79.3642691,101,4.0,1,86
12579,1n6029zLfk8jxNaEgqdIqA,43.6511024,-79.3981461,3,4.5,1,3
12584,LtXHkyQmkuEWTt3cdkvKgA,43.6116933,-79.557183,4,3.5,1,3
12585,tLkDUsWzg6WAvtTU0pjjMw,43.6628384,-79.3327123,34,4.5,1,31
12587,w0ZxXnBGPImeZ9sGMLfe7g,43.7762187405,-79.3169103563,27,4.5,0,27
12588,oqJe5o_4J0xkhvTSTP9UNQ,43.6657536,-79.4091745,126,3.5,0,109
12592,J0O7KtzHsEiApzXBQRDcLg,43.6478979,-79.3820355,7,2.5,1,5
12594,ra65zNEvp9skoxr9wSydTw,43.7077858,-79.3443554,8,2.5,1,4
12595,jjgXp3WDOdna6B-jg2aPDA,43.6490711,-79.3746787,12,2.5,0,8
12596,Sk_goTnoF47baNHScn3LRA,43.7686976,-79.4131633,8,2.0,1,4
12597,snFLgArPIv9-QbZZcoJEoQ,43.6500434,-79.3910112,24,2.5,1,10
12598,pnStRO16rw-jXa9S2FQoEg,43.7445755649,-79.3000782438,18,2.0,1,7
12599,t_p73pTRxmpfrM6dEJVing,43.6641463339,-79.3418884277,6,5.0,1,6
12600,aWKm4AJ_ebBeuLwQ4LkJMQ,43.6470813261,-79.3790140289,23,3.0,0,21
12602,ZsttjmFUQvZ2KOGyTRy6mQ,43.6475412,-79.3799296,55,4.0,1,47
12604,-7BCZH437U5FjmNJ26llkg,43.6797669,-79.3416051,80,4.5,1,77
12607,wP6__WwjrJn_i1PdLLehtw,43.7132519,-79.3670947,5,4.0,1,5
12608,NVsmDL12AWwovFsuBMD1jQ,43.64947,-79.38633,180,3.0,1,165
12611,hVVi6XHWC-7RVZOvK1WpOw,43.6655211,-79.4647427,4,4.0,0,4
12613,siRRGXSIPEMCIJs_9qgVVA,43.6795838,-79.5466,3,2.0,1,0
12614,ZzrF_5-DORkolZlPmmVvuw,43.6462277,-79.3931576,5,4.0,0,5
12616,ehUN_XAWr1ePov0jtgv0Lw,43.6560199875,-79.4090836993,146,3.5,1,117
12620,cwr3rAT9uMVOU1CXGuOnCw,43.6478287,-79.3734002,38,3.5,0,34
12624,91gV85a7SWXlQkAqg_M2aA,43.7281972,-79.402794,6,4.5,1,6
12625,WnUttoJffplgWaQGR2J2Xw,43.6490619,-79.4204784,128,3.5,0,113
12627,96X4OwboB2qCLY7tQ20wMg,43.7247752,-79.4553801,39,3.0,0,32
12629,qRTbYc7ennnwfr992kfjdA,43.6391708,-79.4254538,86,4.0,1,77
12631,y8yrspH7R3m5AhrWGh-WTA,43.6403444,-79.4384797,3,2.0,1,2
12632,Lfl9kppQhikig4xI3UdjOA,43.6616956822,-79.3834200754,175,3.5,1,154
12633,e_bfaGgOPfRSpkExyJ1-mg,43.6896793,-79.2906429,3,4.5,1,3
12634,gSvvlk9S0X2wwrHDV50bjg,43.6549657534,-79.3997679755,6,5.0,1,6
12637,xHuwJckpFVB2sWL62rU36Q,43.6601367,-79.3858692,30,3.0,1,28
12639,cPPYaBM07eTlkknpvVpW1Q,43.6431093,-79.4232584,7,4.5,1,7
12641,aTvzqD5Kot4vp3vOnDyrTw,43.7078026,-79.3985359,88,3.5,0,66
12642,gWzjyLPHNLMDeayG-3OevQ,43.6492378,-79.4240723,14,4.0,0,13
12644,y5QXXEB5DQHZV2vDgEx3gA,43.6628017,-79.3675763,8,3.5,1,5
12647,OvpsY22rHaYWBCRjGjVpZg,43.6484287505,-79.3751142919,48,4.0,1,39
12649,B_SA4Ulz2_pLpbS8qHZkwA,43.6621594254,-79.383430481,7,3.0,0,4
12650,O9oZX-DyYhWaJC8GvtJyeA,43.7519358483,-79.5446959497,5,2.0,1,2
12651,ddodJ1uDbZsPE-aPJcu3Cg,43.8039532,-79.2882744,3,3.0,1,3
12653,XxIKCVdn0SUI_bKyWEM1TQ,43.734295,-79.343649,13,3.5,1,11
12654,caZsdQB7ekWzmWJ932ddNw,43.7359695435,-79.420463562,13,3.0,1,7
12655,LqZda04wGTw56jteu2ap2g,43.6560685419,-79.3784914805,4,3.0,1,3
12656,BuRVx-cT0YTDZb4_UswbEA,43.6515584776,-79.397226423,6,4.0,0,6
12658,OlBFLXVJfze2ZZA4UUBS0g,43.8092547,-79.2696046,16,4.0,1,15
12659,zsyQEMYhIDcdGLbf-kYlRw,43.6578739,-79.3724925,23,2.5,1,11
12660,tlSnPGiM8G6whUxjc_O_4A,43.7713472623,-79.1870959403,7,2.5,0,5
12661,_w4Ph3uyYd6nKtxt_Gp9Iw,43.6371674839,-79.3970189693,17,3.0,0,14
12662,ZkBliepoBME9_04bGYnAGw,43.6688318,-79.3373052,12,3.0,0,9
12663,DrvHAOiktPr4YQywft_O5w,43.6562802,-79.4097497,10,4.0,0,9
12669,E_cMkVDGE4jpL_ixIxJXUw,43.6996716018,-79.4311594677,26,3.0,0,18
12670,brNYDrnZhjZjbef9iXQVQw,43.7049299,-79.4080723,20,3.5,1,17
12671,HfoKnfxqmKb-X-96S8T10A,43.6558869688,-79.3643651988,48,3.5,0,43
12672,UpmAfOoh6WTF9g6AH-6ofA,43.6764103,-79.4487979,33,4.0,1,31
12673,dIYsRb9Qy09-Fgn4uOfuRw,43.6562566,-79.4095854,59,3.0,0,37
12674,HdsnvJdRGHEE4qFum2Nqug,43.7072693,-79.3996009,11,4.0,1,9
12676,jeWIm7obsv14C6JHh1OadA,43.6642855,-79.4156887,43,3.5,0,38
12677,VDgcNqOAf9kzvyrkYWxvvQ,43.6792815,-79.438193,16,3.0,1,11
